Data, Produzida, Consumida Rede, Autoconsumida, Excedente, Autoconsumida Vazio, Autoconsumida Ponta, Autoconsumida Cheia, Autoconsumida S. Vazio, Excedente, Produzida, Autoconsumida, Específica, CO2 Evitado, 
2021-12-15 09:00, 12.25, 396, 12.25, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0.01, 
2021-12-15 10:00, 48.5, 433.75, 48.5, 0, 0, 0, 0, 0, , 0, 0, 0.11, 0.02, 
2021-12-15 11:00, 105.25, 402.25, 105.25, 0, 0, 0, 0, 0, , 0, 0, 0.25, 0.05, 
2021-12-15 12:00, 153, 340.5, 153, 0, 0, 0, 0, 0, , 0, 0, 0.36, 0.07, 
2021-12-15 13:00, 178, 316.75, 178, 0, 0, 0, 0, 0, , 0, 0, 0.42, 0.08, 
2021-12-15 14:00, 173.25, 299, 173.25, 0, 0, 0, 0, 0, , 0, 0, 0.41, 0.08, 
2021-12-15 15:00, 133, 347.5, 133, 0, 0, 0, 0, 0, , 0, 0, 0.31, 0.06, 
2021-12-15 16:00, 78.75, 398, 78.75, 0, 0, 0, 0, 0, , 0, 0, 0.19, 0.04, 
2021-12-15 17:00, 26.5, 435, 26.5, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0.01, 
2021-12-15 18:00, 1.5, 435.25, 1.5, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-15 19:00, 0, 386.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-15 20:00, 0, 345.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-15 21:00, 0, 312.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-15 22:00, 0, 307.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-15 23:00, 0, 276.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 00:00, 0, 285.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 01:00, 0, 259, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 02:00, 0, 246, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 03:00, 0, 236.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 04:00, 0, 234.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 05:00, 0, 238.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 06:00, 0, 240, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 07:00, 0, 264.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 08:00, 0.75, 327.75, 0.75, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-16 09:00, 13.5, 374.5, 13.5, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0.01, 
2021-12-16 10:00, 46.25, 429, 46.25, 0, 0, 0, 0, 0, , 0, 0, 0.11, 0.02, 
2021-12-16 11:00, 102.25, 425.5, 102.25, 0, 0, 0, 0, 0, , 0, 0, 0.24, 0.05, 
2021-12-16 12:00, 153, 376.75, 153, 0, 0, 0, 0, 0, , 0, 0, 0.36, 0.07, 
2021-12-16 13:00, 179.75, 344, 179.75, 0, 0, 0, 0, 0, , 0, 0, 0.42, 0.08, 
2021-12-16 14:00, 173.25, 338.75, 173.25, 0, 0, 0, 0, 0, , 0, 0, 0.41, 0.08, 
2021-12-16 15:00, 130.75, 385.75, 130.75, 0, 0, 0, 0, 0, , 0, 0, 0.31, 0.06, 
2021-12-16 16:00, 75.5, 434.25, 75.5, 0, 0, 0, 0, 0, , 0, 0, 0.18, 0.04, 
2021-12-16 17:00, 26.5, 443.25, 26.5, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0.01, 
2021-12-16 18:00, 1.75, 422.75, 1.75, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-16 19:00, 0, 389.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 20:00, 0, 341, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 21:00, 0, 310, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 22:00, 0, 314.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-16 23:00, 0, 282.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 00:00, 0, 281.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 01:00, 0, 267.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 02:00, 0, 243.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 03:00, 0, 239, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 04:00, 0, 229.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 05:00, 0, 233.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 06:00, 0, 232.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 07:00, 0, 253.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 08:00, 0.25, 318, 0.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-17 09:00, 9.25, 372.5, 9.25, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-12-17 10:00, 44.25, 432.75, 44.25, 0, 0, 0, 0, 0, , 0, 0, 0.1, 0.02, 
2021-12-17 11:00, 98.75, 423.75, 98.75, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.05, 
2021-12-17 12:00, 123.5, 404.5, 123.5, 0, 0, 0, 0, 0, , 0, 0, 0.29, 0.06, 
2021-12-17 13:00, 128.5, 390, 128.5, 0, 0, 0, 0, 0, , 0, 0, 0.3, 0.06, 
2021-12-17 14:00, 164, 363.75, 164, 0, 0, 0, 0, 0, , 0, 0, 0.39, 0.08, 
2021-12-17 15:00, 85.25, 439, 85.25, 0, 0, 0, 0, 0, , 0, 0, 0.2, 0.04, 
2021-12-17 16:00, 60, 445.5, 60, 0, 0, 0, 0, 0, , 0, 0, 0.14, 0.03, 
2021-12-17 17:00, 23.5, 460, 23.5, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0.01, 
2021-12-17 18:00, 1, 424, 1, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-17 19:00, 0, 375.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 20:00, 0, 336.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 21:00, 0, 305.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 22:00, 0, 294.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-17 23:00, 0, 264, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 00:00, 0, 269, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 01:00, 0, 257.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 02:00, 0, 234, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 03:00, 0, 224.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 04:00, 0, 228, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 05:00, 0, 228.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 06:00, 0, 232.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 07:00, 0, 225.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 08:00, 0, 242.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 09:00, 7.5, 247.5, 7.5, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-12-18 10:00, 28.75, 226.25, 28.75, 0, 0, 0, 0, 0, , 0, 0, 0.07, 0.01, 
2021-12-18 11:00, 91.25, 150.25, 91.25, 0, 0, 0, 0, 0, , 0, 0, 0.22, 0.04, 
2021-12-18 12:00, 145.75, 95.25, 145.75, 0, 0, 0, 0, 0, , 0, 0, 0.34, 0.07, 
2021-12-18 13:00, 173.5, 66.5, 173.5, 0, 0, 0, 0, 0, , 0, 0, 0.41, 0.08, 
2021-12-18 14:00, 161, 80.5, 161, 0, 0, 0, 0, 0, , 0, 0, 0.38, 0.08, 
2021-12-18 15:00, 140.5, 98, 140.5, 0, 0, 0, 0, 0, , 0, 0, 0.33, 0.07, 
2021-12-18 16:00, 81.75, 166.25, 81.75, 0, 0, 0, 0, 0, , 0, 0, 0.19, 0.04, 
2021-12-18 17:00, 35, 204.25, 35, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-12-18 18:00, 2.75, 241.75, 2.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-12-18 19:00, 0, 235.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 20:00, 0, 223.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 21:00, 0, 225.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 22:00, 0, 229.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-18 23:00, 0, 226, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 00:00, 0, 233.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 01:00, 0, 239.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 02:00, 0, 237.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 03:00, 0, 232.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 04:00, 0, 226, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 05:00, 0, 234, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 06:00, 0, 229.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 07:00, 0, 233, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 08:00, 0.25, 246.25, 0.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-19 09:00, 12.5, 233.75, 12.5, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0.01, 
2021-12-19 10:00, 44, 198.5, 44, 0, 0, 0, 0, 0, , 0, 0, 0.1, 0.02, 
2021-12-19 11:00, 101, 140.25, 101, 0, 0, 0, 0, 0, , 0, 0, 0.24, 0.05, 
2021-12-19 12:00, 145.75, 94.25, 145.75, 0, 0, 0, 0, 0, , 0, 0, 0.34, 0.07, 
2021-12-19 13:00, 153.25, 77, 153.25, 0, 0, 0, 0, 0, , 0, 0, 0.36, 0.07, 
2021-12-19 14:00, 164.5, 61.5, 164.5, 0, 0, 0, 0, 0, , 0, 0, 0.39, 0.08, 
2021-12-19 15:00, 109, 128.5, 109, 0, 0, 0, 0, 0, , 0, 0, 0.26, 0.05, 
2021-12-19 16:00, 51.5, 178.75, 51.5, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.02, 
2021-12-19 17:00, 16, 221.25, 16, 0, 0, 0, 0, 0, , 0, 0, 0.04, 0.01, 
2021-12-19 18:00, 1, 233.25, 1, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-19 19:00, 0, 237, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 20:00, 0, 222.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 21:00, 0, 220.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 22:00, 0, 221.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-19 23:00, 0, 218.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 00:00, 0, 224.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 01:00, 0, 222.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 02:00, 0, 228.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 03:00, 0, 228, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 04:00, 0, 219.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 05:00, 0, 220.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 06:00, 0, 221.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 07:00, 0, 267.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 08:00, 0, 322.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 09:00, 1.25, 384.5, 1.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-20 10:00, 4.75, 465.5, 4.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-12-20 11:00, 12.75, 527.5, 12.75, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0.01, 
2021-12-20 12:00, 18.75, 517.5, 18.75, 0, 0, 0, 0, 0, , 0, 0, 0.04, 0.01, 
2021-12-20 13:00, 8.75, 532, 8.75, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-12-20 14:00, 25.75, 495.75, 25.75, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0.01, 
2021-12-20 15:00, 42.25, 501, 42.25, 0, 0, 0, 0, 0, , 0, 0, 0.1, 0.02, 
2021-12-20 16:00, 12.5, 529.75, 12.5, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0.01, 
2021-12-20 17:00, 2.75, 503.25, 2.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-12-20 18:00, 0, 466, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 19:00, 0, 408, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 20:00, 0, 368, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 21:00, 0, 330.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 22:00, 0, 321.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-20 23:00, 0, 294.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 00:00, 0, 274, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 01:00, 0, 251.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 02:00, 0, 251, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 03:00, 0, 236.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 04:00, 0, 241.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 05:00, 0, 244.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 06:00, 0, 243.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 07:00, 0, 262.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 08:00, 0, 318.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 09:00, 5, 387.5, 5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-12-21 10:00, 16.75, 443.25, 16.75, 0, 0, 0, 0, 0, , 0, 0, 0.04, 0.01, 
2021-12-21 11:00, 29.5, 446.75, 29.5, 0, 0, 0, 0, 0, , 0, 0, 0.07, 0.01, 
2021-12-21 12:00, 32.75, 443.75, 32.75, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-12-21 13:00, 9.5, 468.5, 9.5, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-12-21 14:00, 37.5, 429.25, 37.5, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.02, 
2021-12-21 15:00, 6.75, 473.25, 6.75, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-12-21 16:00, 21.25, 458, 21.25, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0.01, 
2021-12-21 17:00, 10, 473, 10, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-12-21 18:00, 2.5, 454.25, 2.5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-12-21 19:00, 0, 409, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 20:00, 0, 374.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 21:00, 0, 337.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 22:00, 0, 328, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-21 23:00, 0, 305, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 00:00, 0, 297, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 01:00, 0, 292.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 02:00, 0, 266.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 03:00, 0, 259, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 04:00, 0, 255, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 05:00, 0, 255.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 06:00, 0, 249.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 07:00, 0, 270.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 08:00, 0.25, 310.5, 0.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-22 09:00, 8, 369.75, 8, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-12-22 10:00, 14.25, 437.25, 14.25, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0.01, 
2021-12-22 11:00, 32.5, 427, 32.5, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-12-22 12:00, 52.25, 414.75, 52.25, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.02, 
2021-12-22 13:00, 56.5, 390.75, 56.5, 0, 0, 0, 0, 0, , 0, 0, 0.13, 0.03, 
2021-12-22 14:00, 95.25, 352.75, 95.25, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.04, 
2021-12-22 15:00, 38.5, 404, 38.5, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.02, 
2021-12-22 16:00, 19.5, 433.25, 19.5, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0.01, 
2021-12-22 17:00, 6, 439.25, 6, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-12-22 18:00, 0.5, 422.5, 0.5, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-22 19:00, 0, 389, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 20:00, 0, 350.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 21:00, 0, 317, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 22:00, 0, 309, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-22 23:00, 0, 283.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 00:00, 0, 281.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 01:00, 0, 270, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 02:00, 0, 246.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 03:00, 0, 240.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 04:00, 0, 231.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 05:00, 0, 233.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 06:00, 0, 231.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 07:00, 0, 239.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 08:00, 0, 289, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 09:00, 3.5, 348.5, 3.5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-12-23 10:00, 17.25, 373.5, 17.25, 0, 0, 0, 0, 0, , 0, 0, 0.04, 0.01, 
2021-12-23 11:00, 45.75, 367, 45.75, 0, 0, 0, 0, 0, , 0, 0, 0.11, 0.02, 
2021-12-23 12:00, 78.75, 319.75, 78.75, 0, 0, 0, 0, 0, , 0, 0, 0.19, 0.04, 
2021-12-23 13:00, 114.25, 296.25, 114.25, 0, 0, 0, 0, 0, , 0, 0, 0.27, 0.05, 
2021-12-23 14:00, 95.5, 309.5, 95.5, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.04, 
2021-12-23 15:00, 104, 306.75, 104, 0, 0, 0, 0, 0, , 0, 0, 0.25, 0.05, 
2021-12-23 16:00, 62.25, 345.25, 62.25, 0, 0, 0, 0, 0, , 0, 0, 0.15, 0.03, 
2021-12-23 17:00, 22.25, 382.25, 22.25, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0.01, 
2021-12-23 18:00, 2.75, 369.75, 2.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-12-23 19:00, 0, 344.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 20:00, 0, 294, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 21:00, 0, 268, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 22:00, 0, 267.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-23 23:00, 0, 260.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 00:00, 0, 274.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 01:00, 0, 270.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 02:00, 0, 245.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 03:00, 0, 228.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 04:00, 0, 225, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 05:00, 0, 228, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 06:00, 0, 226.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 07:00, 0, 228.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 08:00, 0, 262.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 09:00, 5, 249.5, 5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-12-24 10:00, 33.25, 221.5, 33.25, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-12-24 11:00, 65.75, 193.25, 65.75, 0, 0, 0, 0, 0, , 0, 0, 0.16, 0.03, 
2021-12-24 12:00, 73.5, 181.5, 73.5, 0, 0, 0, 0, 0, , 0, 0, 0.17, 0.03, 
2021-12-24 13:00, 47.25, 215.75, 47.25, 0, 0, 0, 0, 0, , 0, 0, 0.11, 0.02, 
2021-12-24 14:00, 35, 229.25, 35, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-12-24 15:00, 54.5, 202.5, 54.5, 0, 0, 0, 0, 0, , 0, 0, 0.13, 0.03, 
2021-12-24 16:00, 38.5, 230.75, 38.5, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.02, 
2021-12-24 17:00, 14.25, 246.75, 14.25, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0.01, 
2021-12-24 18:00, 1, 266.25, 1, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-24 19:00, 0, 259.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 20:00, 0, 239.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 21:00, 0, 230.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 22:00, 0, 231.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-24 23:00, 0, 230.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 00:00, 0, 241.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 01:00, 0, 244, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 02:00, 0, 236.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 03:00, 0, 232, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 04:00, 0, 235.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 05:00, 0, 237.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 06:00, 0, 230.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 07:00, 0, 235.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 08:00, 0, 248, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 09:00, 2, 240.75, 2, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-25 10:00, 5, 239, 5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-12-25 11:00, 10, 231.25, 10, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-12-25 12:00, 13.75, 229.75, 13.75, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0.01, 
2021-12-25 13:00, 21.5, 221.75, 21.5, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0.01, 
2021-12-25 14:00, 49.5, 187, 49.5, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.02, 
2021-12-25 15:00, 43.5, 201.75, 43.5, 0, 0, 0, 0, 0, , 0, 0, 0.1, 0.02, 
2021-12-25 16:00, 62, 182.75, 62, 0, 0, 0, 0, 0, , 0, 0, 0.15, 0.03, 
2021-12-25 17:00, 21, 235.75, 21, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0.01, 
2021-12-25 18:00, 0.75, 245, 0.75, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-12-25 19:00, 0, 246.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 20:00, 0, 243, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 21:00, 0, 238.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 22:00, 0, 237.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-25 23:00, 0, 238.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-26 00:00, 0, 241.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-26 01:00, 0, 245.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-26 02:00, 0, 249.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-26 03:00, 0, 236.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-26 04:00, 0, 235.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-12-26 05:00, 0, 236, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
